,Marketing_Airline_Network,ACT_ARR_DATE,ACT_ARR_HOUR,ArrDelayMinutes,DepDelayMinutes,Weekday
168390,WN,2018-01-23,11,5528.0,6093.0,1
168391,WN,2018-01-23,12,6673.0,7229.0,1
168392,WN,2018-01-23,13,7612.0,9125.0,1
168393,WN,2018-01-23,14,8897.0,10341.0,1
168394,WN,2018-01-23,15,10015.0,11992.0,1
168395,WN,2018-01-23,16,10910.0,13297.0,1
168396,WN,2018-01-23,17,12119.0,14817.0,1
168397,WN,2018-01-23,18,13473.0,16454.0,1
168398,WN,2018-01-23,19,14627.0,17762.0,1
168399,WN,2018-01-23,20,15629.0,19257.0,1
168400,WN,2018-01-23,21,17024.0,20098.0,1
168401,WN,2018-01-23,22,17906.0,21228.0,1
168402,WN,2018-01-23,23,18908.0,21573.0,1
168403,WN,2018-01-24,0,3847.0,3338.0,2
168404,WN,2018-01-24,1,4196.0,3485.0,2
168405,WN,2018-01-24,2,4419.0,3485.0,2
168406,WN,2018-01-24,3,4425.0,3493.0,2
168407,WN,2018-01-24,5,4425.0,3533.0,2
168408,WN,2018-01-24,6,4425.0,3618.0,2
168409,WN,2018-01-24,7,1283.0,3718.0,2
168410,WN,2018-01-24,8,1362.0,3999.0,2
168411,WN,2018-01-24,9,1642.0,4572.0,2
168412,WN,2018-01-24,10,1961.0,5377.0,2
168413,WN,2018-01-24,11,2638.0,2992.0,2
168414,WN,2018-01-24,12,3353.0,3695.0,2
168415,WN,2018-01-24,13,3902.0,4699.0,2
168416,WN,2018-01-24,14,4489.0,5519.0,2
168417,WN,2018-01-24,15,5075.0,6787.0,2
168418,WN,2018-01-24,16,6173.0,7860.0,2
168419,WN,2018-01-24,17,6751.0,9450.0,2
168420,WN,2018-01-24,18,7575.0,10716.0,2
168421,WN,2018-01-24,19,8985.0,12181.0,2
168422,WN,2018-01-24,20,9959.0,14718.0,2
168423,WN,2018-01-24,21,11227.0,16577.0,2
168424,WN,2018-01-24,22,12729.0,17902.0,2
168425,WN,2018-01-24,23,14835.0,19570.0,2
168426,WN,2018-01-25,0,2387.0,1504.0,3
168427,WN,2018-01-25,1,3556.0,1783.0,3
168428,WN,2018-01-25,2,4123.0,2062.0,3
168429,WN,2018-01-25,3,4473.0,2063.0,3
168430,WN,2018-01-25,4,4682.0,2063.0,3
168431,WN,2018-01-25,5,4682.0,2082.0,3
168432,WN,2018-01-25,6,4690.0,2189.0,3
168433,WN,2018-01-25,7,3927.0,2306.0,3
168434,WN,2018-01-25,8,4077.0,2442.0,3
168435,WN,2018-01-25,9,4190.0,2780.0,3
168436,WN,2018-01-25,10,4362.0,3062.0,3
168437,WN,2018-01-25,11,4662.0,3786.0,3
168438,WN,2018-01-25,12,5182.0,4767.0,3
168439,WN,2018-01-25,13,5537.0,5452.0,3
168440,WN,2018-01-25,14,6377.0,6107.0,3
168441,WN,2018-01-25,15,7033.0,7071.0,3
168442,WN,2018-01-25,16,7546.0,8318.0,3
168443,WN,2018-01-25,17,8776.0,9875.0,3
168444,WN,2018-01-25,18,10069.0,11819.0,3
168445,WN,2018-01-25,19,11442.0,13473.0,3
168446,WN,2018-01-25,20,12238.0,15400.0,3
168447,WN,2018-01-25,21,13328.0,16733.0,3
168448,WN,2018-01-25,22,15084.0,17864.0,3
168449,WN,2018-01-25,23,17252.0,18440.0,3
168450,WN,2018-01-26,0,1875.0,1548.0,4
168451,WN,2018-01-26,1,2772.0,1860.0,4
168452,WN,2018-01-26,2,3132.0,1915.0,4
168453,WN,2018-01-26,3,3342.0,1915.0,4
168454,WN,2018-01-26,6,3346.0,2128.0,4
168455,WN,2018-01-26,7,3359.0,2299.0,4
168456,WN,2018-01-26,8,3497.0,2526.0,4
168457,WN,2018-01-26,9,3589.0,3154.0,4
168458,WN,2018-01-26,10,3806.0,3780.0,4
168459,WN,2018-01-26,11,4254.0,4409.0,4
168460,WN,2018-01-26,12,4866.0,5454.0,4
168461,WN,2018-01-26,13,5625.0,6296.0,4
168462,WN,2018-01-26,14,6282.0,7566.0,4
168463,WN,2018-01-26,15,6433.0,8471.0,4
168464,WN,2018-01-26,16,7444.0,9808.0,4
168465,WN,2018-01-26,17,8264.0,10980.0,4
168466,WN,2018-01-26,18,9280.0,12941.0,4
168467,WN,2018-01-26,19,10591.0,15518.0,4
168468,WN,2018-01-26,20,11837.0,17302.0,4
168469,WN,2018-01-26,21,13214.0,18472.0,4
168470,WN,2018-01-26,22,14296.0,19140.0,4
168471,WN,2018-01-26,23,15390.0,19802.0,4
168472,WN,2018-01-27,0,1225.0,933.0,5
168473,WN,2018-01-27,1,1647.0,1163.0,5
168474,WN,2018-01-27,2,1957.0,1163.0,5
168475,WN,2018-01-27,3,2048.0,1163.0,5
168476,WN,2018-01-27,4,2094.0,1163.0,5
168477,WN,2018-01-27,6,2094.0,1232.0,5
168478,WN,2018-01-27,7,2109.0,1313.0,5
168479,WN,2018-01-27,8,2161.0,1328.0,5
168480,WN,2018-01-27,9,2249.0,1525.0,5
168481,WN,2018-01-27,10,2336.0,2121.0,5
168482,WN,2018-01-27,11,2761.0,2798.0,5
168483,WN,2018-01-27,12,3343.0,3821.0,5
168484,WN,2018-01-27,13,3840.0,4640.0,5
168485,WN,2018-01-27,14,4251.0,6091.0,5
168486,WN,2018-01-27,15,5188.0,7641.0,5
168487,WN,2018-01-27,16,6120.0,8801.0,5
168488,WN,2018-01-27,17,7652.0,10395.0,5
168489,WN,2018-01-27,18,8687.0,11624.0,5
168490,WN,2018-01-27,19,9821.0,13137.0,5
168491,WN,2018-01-27,20,10902.0,13978.0,5
168492,WN,2018-01-27,21,11913.0,14814.0,5
168493,WN,2018-01-27,22,12713.0,15068.0,5
168494,WN,2018-01-27,23,13426.0,15068.0,5
168495,WN,2018-01-28,0,654.0,215.0,6
168496,WN,2018-01-28,1,674.0,215.0,6
168497,WN,2018-01-28,2,674.0,215.0,6
168498,WN,2018-01-28,3,674.0,215.0,6
168499,WN,2018-01-28,7,676.0,393.0,6
168500,WN,2018-01-28,8,686.0,524.0,6
168501,WN,2018-01-28,9,745.0,849.0,6
168502,WN,2018-01-28,10,985.0,1389.0,6
168503,WN,2018-01-28,11,1168.0,1836.0,6
168504,WN,2018-01-28,12,1821.0,2575.0,6
168505,WN,2018-01-28,13,2141.0,3402.0,6
168506,WN,2018-01-28,14,2431.0,4093.0,6
168507,WN,2018-01-28,15,3123.0,5142.0,6
168508,WN,2018-01-28,16,3651.0,6243.0,6
168509,WN,2018-01-28,17,4457.0,7278.0,6
168510,WN,2018-01-28,18,5112.0,8766.0,6
168511,WN,2018-01-28,19,6317.0,10445.0,6
168512,WN,2018-01-28,20,7415.0,11530.0,6
168513,WN,2018-01-28,21,8279.0,13110.0,6
168514,WN,2018-01-28,22,9305.0,13941.0,6
168515,WN,2018-01-28,23,10598.0,14392.0,6
168516,WN,2018-01-29,0,928.0,555.0,0
168517,WN,2018-01-29,1,1425.0,564.0,0
168518,WN,2018-01-29,2,1568.0,564.0,0
168519,WN,2018-01-29,3,1568.0,564.0,0
168520,WN,2018-01-29,5,1568.0,576.0,0
168521,WN,2018-01-29,6,1570.0,814.0,0
168522,WN,2018-01-29,7,1608.0,1008.0,0
168523,WN,2018-01-29,8,1811.0,1299.0,0
168524,WN,2018-01-29,9,1953.0,1847.0,0
168525,WN,2018-01-29,10,2250.0,2837.0,0
168526,WN,2018-01-29,11,2728.0,3399.0,0
168527,WN,2018-01-29,12,3778.0,4328.0,0
168528,WN,2018-01-29,13,4526.0,5526.0,0
168529,WN,2018-01-29,14,5368.0,6657.0,0
168530,WN,2018-01-29,15,6131.0,8181.0,0
168531,WN,2018-01-29,16,7618.0,9273.0,0
168532,WN,2018-01-29,17,8648.0,10939.0,0
168533,WN,2018-01-29,18,9815.0,12370.0,0
168534,WN,2018-01-29,19,11023.0,14190.0,0
168535,WN,2018-01-29,20,12221.0,15411.0,0
168536,WN,2018-01-29,21,13293.0,16707.0,0
168537,WN,2018-01-29,22,14488.0,17878.0,0
168538,WN,2018-01-29,23,16008.0,18521.0,0
168539,WN,2018-01-30,0,1440.0,939.0,1
168540,WN,2018-01-30,1,2092.0,1174.0,1
168541,WN,2018-01-30,2,2502.0,1174.0,1
168542,WN,2018-01-30,3,2532.0,1174.0,1
168543,WN,2018-01-30,5,2532.0,1229.0,1
168544,WN,2018-01-30,6,2534.0,1498.0,1
168545,WN,2018-01-30,7,2601.0,1618.0,1
168546,WN,2018-01-30,8,3177.0,1990.0,1
168547,WN,2018-01-30,9,3402.0,2377.0,1
168548,WN,2018-01-30,10,3924.0,3494.0,1
168549,WN,2018-01-30,11,4447.0,4257.0,1
168550,WN,2018-01-30,12,5373.0,5074.0,1
168551,WN,2018-01-30,13,6185.0,6442.0,1
168552,WN,2018-01-30,14,6828.0,7388.0,1
168553,WN,2018-01-30,15,7622.0,8450.0,1
168554,WN,2018-01-30,16,8724.0,9462.0,1
168555,WN,2018-01-30,17,9619.0,10560.0,1
168556,WN,2018-01-30,18,10312.0,11807.0,1
168557,WN,2018-01-30,19,11081.0,12856.0,1
168558,WN,2018-01-30,20,11966.0,13892.0,1
168559,WN,2018-01-30,21,13007.0,15031.0,1
168560,WN,2018-01-30,22,14020.0,15634.0,1
168561,WN,2018-01-30,23,14789.0,16657.0,1
168562,WN,2018-01-31,0,635.0,1421.0,2
168563,WN,2018-01-31,1,1253.0,1770.0,2
168564,WN,2018-01-31,2,1937.0,1770.0,2
168565,WN,2018-01-31,3,1958.0,1770.0,2
168566,WN,2018-01-31,5,1958.0,1779.0,2
168567,WN,2018-01-31,6,1958.0,1966.0,2
168568,WN,2018-01-31,7,1987.0,2137.0,2
168569,WN,2018-01-31,8,2261.0,1356.0,2
168570,WN,2018-01-31,9,2399.0,1771.0,2
168571,WN,2018-01-31,10,2701.0,2758.0,2
168572,WN,2018-01-31,11,3241.0,3446.0,2
168573,WN,2018-01-31,12,3939.0,4054.0,2
168574,WN,2018-01-31,13,4501.0,4708.0,2
168575,WN,2018-01-31,14,4990.0,5349.0,2
168576,WN,2018-01-31,15,5331.0,5963.0,2
168577,WN,2018-01-31,16,5948.0,6498.0,2
168578,WN,2018-01-31,17,6349.0,7299.0,2
168579,WN,2018-01-31,18,6823.0,8115.0,2
168580,WN,2018-01-31,19,7265.0,9662.0,2
168581,WN,2018-01-31,20,8066.0,10454.0,2
168582,WN,2018-01-31,21,8466.0,11806.0,2
168583,WN,2018-01-31,22,9572.0,12500.0,2
168584,WN,2018-01-31,23,11269.0,13411.0,2
168585,WN,2018-02-01,0,1912.0,1371.0,3
168586,WN,2018-02-01,1,2646.0,1752.0,3
168587,WN,2018-02-01,2,3128.0,1851.0,3
168588,WN,2018-02-01,3,3256.0,1851.0,3
168589,WN,2018-02-01,5,3256.0,1862.0,3
168590,WN,2018-02-01,6,3256.0,2017.0,3
168591,WN,2018-02-01,7,2453.0,1835.0,3
168592,WN,2018-02-01,8,2644.0,2183.0,3
168593,WN,2018-02-01,9,2874.0,2686.0,3
168594,WN,2018-02-01,10,3242.0,3946.0,3
168595,WN,2018-02-01,11,3874.0,4613.0,3
168596,WN,2018-02-01,12,4751.0,5507.0,3
168597,WN,2018-02-01,13,5465.0,7191.0,3
168598,WN,2018-02-01,14,6345.0,8900.0,3
168599,WN,2018-02-01,15,7104.0,10602.0,3
168600,WN,2018-02-01,16,8061.0,11886.0,3
168601,WN,2018-02-01,17,9511.0,14237.0,3
168602,WN,2018-02-01,18,10556.0,17123.0,3
168603,WN,2018-02-01,19,12288.0,19697.0,3
168604,WN,2018-02-01,20,13925.0,22066.0,3
168605,WN,2018-02-01,21,15890.0,24145.0,3
168606,WN,2018-02-01,22,17333.0,26243.0,3
168607,WN,2018-02-01,23,19402.0,27371.0,3
168608,WN,2018-02-02,0,2947.0,2538.0,4
168609,WN,2018-02-02,1,4403.0,3204.0,4
168610,WN,2018-02-02,2,4865.0,3494.0,4
168611,WN,2018-02-02,3,5357.0,3494.0,4
168612,WN,2018-02-02,5,5357.0,3557.0,4
168613,WN,2018-02-02,6,4375.0,2832.0,4
168614,WN,2018-02-02,7,4475.0,3215.0,4
168615,WN,2018-02-02,8,4833.0,3457.0,4
168616,WN,2018-02-02,9,5108.0,4115.0,4
168617,WN,2018-02-02,10,5618.0,4955.0,4
168618,WN,2018-02-02,11,6322.0,6177.0,4
168619,WN,2018-02-02,12,7199.0,7280.0,4
168620,WN,2018-02-02,13,8006.0,9041.0,4
168621,WN,2018-02-02,14,8954.0,10973.0,4
168622,WN,2018-02-02,15,10082.0,13284.0,4
168623,WN,2018-02-02,16,11473.0,15221.0,4
168624,WN,2018-02-02,17,13097.0,18064.0,4
168625,WN,2018-02-02,18,15213.0,21871.0,4
168626,WN,2018-02-02,19,18189.0,25268.0,4
168627,WN,2018-02-02,20,20627.0,29897.0,4
168628,WN,2018-02-02,21,23311.0,32597.0,4
168629,WN,2018-02-02,22,25592.0,34349.0,4
168630,WN,2018-02-02,23,29470.0,36293.0,4
168631,WN,2018-02-03,0,3441.0,2336.0,5
168632,WN,2018-02-03,1,4073.0,2584.0,5
168633,WN,2018-02-03,2,4728.0,2834.0,5
168634,WN,2018-02-03,3,5180.0,2834.0,5
168635,WN,2018-02-03,6,5180.0,2966.0,5
168636,WN,2018-02-03,7,5195.0,3177.0,5
168637,WN,2018-02-03,8,5327.0,2697.0,5
168638,WN,2018-02-03,9,5554.0,3158.0,5
168639,WN,2018-02-03,10,5912.0,3642.0,5
168640,WN,2018-02-03,11,6192.0,4161.0,5
168641,WN,2018-02-03,12,6514.0,4754.0,5
168642,WN,2018-02-03,13,6913.0,5629.0,5
168643,WN,2018-02-03,14,7272.0,6272.0,5
168644,WN,2018-02-03,15,7583.0,7154.0,5
168645,WN,2018-02-03,16,8145.0,7831.0,5
168646,WN,2018-02-03,17,8517.0,8605.0,5
168647,WN,2018-02-03,18,9153.0,9258.0,5
168648,WN,2018-02-03,19,10000.0,10177.0,5
168649,WN,2018-02-03,20,10347.0,11007.0,5
168650,WN,2018-02-03,21,10862.0,11367.0,5
168651,WN,2018-02-03,22,11577.0,11791.0,5
168652,WN,2018-02-03,23,12260.0,11909.0,5
168653,WN,2018-02-04,0,1072.0,11909.0,6
168654,WN,2018-02-04,1,1245.0,11909.0,6
168655,WN,2018-02-04,2,1245.0,11909.0,6
168656,WN,2018-02-04,7,1266.0,631.0,6
168657,WN,2018-02-04,8,1346.0,932.0,6
168658,WN,2018-02-04,9,1589.0,1338.0,6
168659,WN,2018-02-04,10,1168.0,2151.0,6
168660,WN,2018-02-04,11,1748.0,2754.0,6
168661,WN,2018-02-04,12,2451.0,3907.0,6
168662,WN,2018-02-04,13,3487.0,5462.0,6
168663,WN,2018-02-04,14,4598.0,6955.0,6
168664,WN,2018-02-04,15,6334.0,9541.0,6
168665,WN,2018-02-04,16,8208.0,12356.0,6
168666,WN,2018-02-04,17,10277.0,15146.0,6
168667,WN,2018-02-04,18,13034.0,18178.0,6
168668,WN,2018-02-04,19,16006.0,21585.0,6
168669,WN,2018-02-04,20,18512.0,24196.0,6
168670,WN,2018-02-04,21,20335.0,26058.0,6
168671,WN,2018-02-04,22,22749.0,26975.0,6
168672,WN,2018-02-04,23,24478.0,27808.0,6
168673,WN,2018-02-05,0,1731.0,757.0,0
168674,WN,2018-02-05,1,2071.0,757.0,0
168675,WN,2018-02-05,2,2183.0,757.0,0
168676,WN,2018-02-05,3,2214.0,757.0,0
168677,WN,2018-02-05,5,2214.0,944.0,0
168678,WN,2018-02-05,6,2219.0,1178.0,0
168679,WN,2018-02-05,7,2302.0,1730.0,0
168680,WN,2018-02-05,8,2732.0,2172.0,0
168681,WN,2018-02-05,9,2937.0,3437.0,0
168682,WN,2018-02-05,10,3565.0,5468.0,0
168683,WN,2018-02-05,11,4539.0,7507.0,0
168684,WN,2018-02-05,12,6864.0,9957.0,0
168685,WN,2018-02-05,13,8847.0,13733.0,0
168686,WN,2018-02-05,14,11233.0,17134.0,0
168687,WN,2018-02-05,15,13156.0,20508.0,0
168688,WN,2018-02-05,16,15389.0,23750.0,0
168689,WN,2018-02-05,17,18983.0,27418.0,0
168690,WN,2018-02-05,18,21655.0,32174.0,0
168691,WN,2018-02-05,19,26453.0,36575.0,0
168692,WN,2018-02-05,20,29606.0,42701.0,0
168693,WN,2018-02-05,21,33898.0,45827.0,0
168694,WN,2018-02-05,22,37811.0,48777.0,0
168695,WN,2018-02-05,23,41499.0,50654.0,0
168696,WN,2018-02-06,0,3482.0,5344.0,1
168697,WN,2018-02-06,1,5797.0,6507.0,1
168698,WN,2018-02-06,2,7862.0,6507.0,1
168699,WN,2018-02-06,3,8479.0,6507.0,1
168700,WN,2018-02-06,4,8568.0,6507.0,1
168701,WN,2018-02-06,5,8568.0,6530.0,1
168702,WN,2018-02-06,6,8578.0,6731.0,1
168703,WN,2018-02-06,7,8770.0,4781.0,1
168704,WN,2018-02-06,8,9199.0,5108.0,1
168705,WN,2018-02-06,9,9650.0,6144.0,1
168706,WN,2018-02-06,10,10517.0,7144.0,1
168707,WN,2018-02-06,11,11408.0,8428.0,1
168708,WN,2018-02-06,12,12743.0,9482.0,1
168709,WN,2018-02-06,13,13596.0,10909.0,1
168710,WN,2018-02-06,14,14462.0,12532.0,1
168711,WN,2018-02-06,15,15483.0,13999.0,1
168712,WN,2018-02-06,16,16959.0,15282.0,1
168713,WN,2018-02-06,17,18090.0,16700.0,1
168714,WN,2018-02-06,18,19750.0,17990.0,1
168715,WN,2018-02-06,19,21513.0,19815.0,1
168716,WN,2018-02-06,20,22712.0,22208.0,1
168717,WN,2018-02-06,21,24424.0,23956.0,1
168718,WN,2018-02-06,22,26719.0,25648.0,1
168719,WN,2018-02-06,23,28212.0,27210.0,1
168720,WN,2018-02-07,0,2235.0,2896.0,2
168721,WN,2018-02-07,1,3505.0,3142.0,2
168722,WN,2018-02-07,2,3996.0,3142.0,2
168723,WN,2018-02-07,3,4024.0,3309.0,2
168724,WN,2018-02-07,4,4184.0,3309.0,2
168725,WN,2018-02-07,5,4184.0,3349.0,2
168726,WN,2018-02-07,6,4251.0,3004.0,2
168727,WN,2018-02-07,7,4607.0,4326.0,2
168728,WN,2018-02-07,8,6191.0,6029.0,2
168729,WN,2018-02-07,9,8109.0,8689.0,2
168730,WN,2018-02-07,10,10449.0,12183.0,2
168731,WN,2018-02-07,11,13638.0,15326.0,2
168732,WN,2018-02-07,12,17768.0,19682.0,2
168733,WN,2018-02-07,13,21119.0,24861.0,2
168734,WN,2018-02-07,14,25030.0,28701.0,2
168735,WN,2018-02-07,15,28820.0,33213.0,2
168736,WN,2018-02-07,16,33256.0,37398.0,2
168737,WN,2018-02-07,17,37272.0,41788.0,2
168738,WN,2018-02-07,18,41589.0,46179.0,2
168739,WN,2018-02-07,19,45351.0,50371.0,2
168740,WN,2018-02-07,20,48495.0,55042.0,2
168741,WN,2018-02-07,21,51911.0,59083.0,2
168742,WN,2018-02-07,22,55108.0,62605.0,2
168743,WN,2018-02-07,23,58726.0,64455.0,2
168744,WN,2018-02-08,0,3021.0,13994.0,3
168745,WN,2018-02-08,1,5290.0,14351.0,3
168746,WN,2018-02-08,2,5957.0,14449.0,3
168747,WN,2018-02-08,3,6254.0,14449.0,3
168748,WN,2018-02-08,5,6254.0,14479.0,3
168749,WN,2018-02-08,6,6317.0,2364.0,3
168750,WN,2018-02-08,7,6426.0,2721.0,3
168751,WN,2018-02-08,8,6965.0,3179.0,3
168752,WN,2018-02-08,9,7607.0,3849.0,3
168753,WN,2018-02-08,10,8245.0,4956.0,3
168754,WN,2018-02-08,11,9112.0,6054.0,3
168755,WN,2018-02-08,12,9939.0,7054.0,3
168756,WN,2018-02-08,13,10482.0,8699.0,3
168757,WN,2018-02-08,14,11382.0,10586.0,3
168758,WN,2018-02-08,15,12284.0,12551.0,3
168759,WN,2018-02-08,16,13283.0,14759.0,3
168760,WN,2018-02-08,17,15004.0,17561.0,3
168761,WN,2018-02-08,18,16428.0,22156.0,3
168762,WN,2018-02-08,19,18630.0,25975.0,3
168763,WN,2018-02-08,20,20884.0,30228.0,3
168764,WN,2018-02-08,21,24973.0,33875.0,3
168765,WN,2018-02-08,22,27795.0,36789.0,3
168766,WN,2018-02-08,23,31493.0,39602.0,3
168767,WN,2018-02-09,0,3608.0,1412.0,4
168768,WN,2018-02-09,1,5853.0,1986.0,4
168769,WN,2018-02-09,2,6913.0,2050.0,4
168770,WN,2018-02-09,3,7066.0,2050.0,4
168771,WN,2018-02-09,5,7066.0,2116.0,4
168772,WN,2018-02-09,6,7124.0,5041.0,4
168773,WN,2018-02-09,7,7596.0,6993.0,4
168774,WN,2018-02-09,8,9765.0,8969.0,4
168775,WN,2018-02-09,9,11799.0,12566.0,4
168776,WN,2018-02-09,10,13687.0,14895.0,4
168777,WN,2018-02-09,11,16450.0,17058.0,4
168778,WN,2018-02-09,12,18737.0,20979.0,4
168779,WN,2018-02-09,13,21950.0,23960.0,4
168780,WN,2018-02-09,14,24707.0,28528.0,4
168781,WN,2018-02-09,15,27985.0,33270.0,4
168782,WN,2018-02-09,16,31521.0,37873.0,4
168783,WN,2018-02-09,17,36662.0,42279.0,4
168784,WN,2018-02-09,18,39674.0,48174.0,4
168785,WN,2018-02-09,19,44002.0,52569.0,4
168786,WN,2018-02-09,20,47283.0,58446.0,4
168787,WN,2018-02-09,21,51706.0,63458.0,4
168788,WN,2018-02-09,22,55871.0,67538.0,4
168789,WN,2018-02-09,23,60775.0,70005.0,4
168790,WN,2018-02-10,0,3936.0,24323.0,5
168791,WN,2018-02-10,1,6953.0,25070.0,5
168792,WN,2018-02-10,2,8373.0,25287.0,5
168793,WN,2018-02-10,3,9164.0,25399.0,5
168794,WN,2018-02-10,4,9697.0,25399.0,5
168795,WN,2018-02-10,6,9697.0,25640.0,5
168796,WN,2018-02-10,7,9803.0,5325.0,5
168797,WN,2018-02-10,8,10637.0,6317.0,5
168798,WN,2018-02-10,9,12241.0,7827.0,5
168799,WN,2018-02-10,10,13018.0,10086.0,5
168800,WN,2018-02-10,11,14942.0,12033.0,5
168801,WN,2018-02-10,12,16665.0,14287.0,5
168802,WN,2018-02-10,13,18479.0,16583.0,5
168803,WN,2018-02-10,14,20615.0,19396.0,5
168804,WN,2018-02-10,15,22674.0,22216.0,5
168805,WN,2018-02-10,16,25166.0,25735.0,5
168806,WN,2018-02-10,17,27177.0,29284.0,5
168807,WN,2018-02-10,18,29721.0,32186.0,5
168808,WN,2018-02-10,19,32796.0,35301.0,5
168809,WN,2018-02-10,20,35454.0,38558.0,5
168810,WN,2018-02-10,21,38551.0,41746.0,5
168811,WN,2018-02-10,22,41602.0,43359.0,5
168812,WN,2018-02-10,23,44360.0,44609.0,5
168813,WN,2018-02-11,0,7483.0,3663.0,6
168814,WN,2018-02-11,1,8140.0,3663.0,6
168815,WN,2018-02-11,2,8191.0,3663.0,6
168816,WN,2018-02-11,3,8191.0,3663.0,6
168817,WN,2018-02-11,7,2755.0,1248.0,6
168818,WN,2018-02-11,8,3146.0,1728.0,6
168819,WN,2018-02-11,9,3748.0,2353.0,6
168820,WN,2018-02-11,10,5118.0,4586.0,6
168821,WN,2018-02-11,11,6407.0,6789.0,6
168822,WN,2018-02-11,12,7879.0,9560.0,6
168823,WN,2018-02-11,13,10293.0,12810.0,6
168824,WN,2018-02-11,14,12834.0,16626.0,6
168825,WN,2018-02-11,15,15653.0,22081.0,6
168826,WN,2018-02-11,16,20062.0,26949.0,6
168827,WN,2018-02-11,17,24358.0,32084.0,6
168828,WN,2018-02-11,18,28704.0,38819.0,6
168829,WN,2018-02-11,19,33730.0,44705.0,6
168830,WN,2018-02-11,20,37585.0,50837.0,6
168831,WN,2018-02-11,21,43532.0,56053.0,6
168832,WN,2018-02-11,22,48806.0,59944.0,6
168833,WN,2018-02-11,23,53670.0,64032.0,6
168834,WN,2018-02-12,0,5135.0,16796.0,0
168835,WN,2018-02-12,1,8146.0,17421.0,0
168836,WN,2018-02-12,2,9391.0,17613.0,0
168837,WN,2018-02-12,3,9518.0,17613.0,0
168838,WN,2018-02-12,4,9596.0,17613.0,0
168839,WN,2018-02-12,5,9596.0,17700.0,0
168840,WN,2018-02-12,6,9596.0,18077.0,0
168841,WN,2018-02-12,7,9859.0,4371.0,0
168842,WN,2018-02-12,8,10575.0,5006.0,0
168843,WN,2018-02-12,9,11459.0,6319.0,0
168844,WN,2018-02-12,10,12167.0,7600.0,0
168845,WN,2018-02-12,11,13151.0,9131.0,0
168846,WN,2018-02-12,12,14675.0,11554.0,0
168847,WN,2018-02-12,13,16053.0,13996.0,0
168848,WN,2018-02-12,14,17902.0,16301.0,0
168849,WN,2018-02-12,15,19095.0,18649.0,0
168850,WN,2018-02-12,16,21099.0,21420.0,0
168851,WN,2018-02-12,17,23244.0,24214.0,0
168852,WN,2018-02-12,18,25434.0,26882.0,0
168853,WN,2018-02-12,19,27781.0,29834.0,0
168854,WN,2018-02-12,20,30136.0,32994.0,0
168855,WN,2018-02-12,21,32262.0,34951.0,0
168856,WN,2018-02-12,22,34473.0,37309.0,0
168857,WN,2018-02-12,23,37012.0,39337.0,0
168858,WN,2018-02-13,0,6166.0,3186.0,1
168859,WN,2018-02-13,1,8599.0,4015.0,1
168860,WN,2018-02-13,2,9351.0,4305.0,1
168861,WN,2018-02-13,3,9893.0,4305.0,1
168862,WN,2018-02-13,5,9893.0,4344.0,1
168863,WN,2018-02-13,6,9893.0,4517.0,1
168864,WN,2018-02-13,7,9894.0,4845.0,1
168865,WN,2018-02-13,8,10078.0,5130.0,1
168866,WN,2018-02-13,9,6169.0,3929.0,1
168867,WN,2018-02-13,10,6570.0,5091.0,1
168868,WN,2018-02-13,11,7085.0,5988.0,1
168869,WN,2018-02-13,12,8173.0,7448.0,1
168870,WN,2018-02-13,13,9103.0,8739.0,1
168871,WN,2018-02-13,14,9879.0,10643.0,1
168872,WN,2018-02-13,15,10896.0,11709.0,1
168873,WN,2018-02-13,16,12002.0,12808.0,1
168874,WN,2018-02-13,17,13202.0,14661.0,1
168875,WN,2018-02-13,18,14560.0,16464.0,1
168876,WN,2018-02-13,19,15649.0,17913.0,1
168877,WN,2018-02-13,20,16600.0,19398.0,1
168878,WN,2018-02-13,21,17994.0,20570.0,1
168879,WN,2018-02-13,22,18921.0,21432.0,1
168880,WN,2018-02-13,23,20093.0,22141.0,1
168881,WN,2018-02-14,0,781.0,1436.0,2
168882,WN,2018-02-14,1,1256.0,1568.0,2
168883,WN,2018-02-14,2,1374.0,1568.0,2
168884,WN,2018-02-14,3,1411.0,1568.0,2
168885,WN,2018-02-14,6,1411.0,1692.0,2
168886,WN,2018-02-14,7,1440.0,1762.0,2
168887,WN,2018-02-14,8,1474.0,1984.0,2
168888,WN,2018-02-14,9,1664.0,1204.0,2
168889,WN,2018-02-14,10,2038.0,1754.0,2
168890,WN,2018-02-14,11,2229.0,2400.0,2
168891,WN,2018-02-14,12,2920.0,3531.0,2
168892,WN,2018-02-14,13,3399.0,4912.0,2
168893,WN,2018-02-14,14,4444.0,6738.0,2
168894,WN,2018-02-14,15,5374.0,8466.0,2
168895,WN,2018-02-14,16,7106.0,10862.0,2
168896,WN,2018-02-14,17,8500.0,13761.0,2
168897,WN,2018-02-14,18,10581.0,16263.0,2
168898,WN,2018-02-14,19,12663.0,18664.0,2
168899,WN,2018-02-14,20,14170.0,20969.0,2
168900,WN,2018-02-14,21,16409.0,22260.0,2
168901,WN,2018-02-14,22,17904.0,23876.0,2
168902,WN,2018-02-14,23,19666.0,25104.0,2
168903,WN,2018-02-15,0,3074.0,1512.0,3
168904,WN,2018-02-15,1,3945.0,2011.0,3
168905,WN,2018-02-15,2,4206.0,2011.0,3
168906,WN,2018-02-15,3,4706.0,2011.0,3
