,Marketing_Airline_Network,ACT_ARR_DATE,ACT_ARR_HOUR,ArrDelayMinutes,DepDelayMinutes,Weekday,Cluster_3,Cluster_4
172197,WN,43285,15,8998,10156,2,Normal,Normal
172198,WN,43285,16,10646,12032,2,Normal,Normal
172199,WN,43285,17,12492,14996,2,Normal,Normal
172200,WN,43285,18,14315,18345,2,Normal,Normal
172201,WN,43285,19,17698,21492,2,Normal,Normal
172202,WN,43285,20,20426,26333,2,Normal,Normal
172203,WN,43285,21,23699,29026,2,Normal,Normal
172204,WN,43285,22,27400,31833,2,Normal,Normal
172205,WN,43285,23,30247,33019,2,Normal,Normal
172206,WN,43286,0,3087,1018,3,Good,Normal
172207,WN,43286,1,4750,1341,3,Good,Normal
172208,WN,43286,2,5551,1341,3,Good,Normal
172209,WN,43286,3,5750,1341,3,Good,Normal
172210,WN,43286,4,5757,1369,3,Good,Normal
172211,WN,43286,5,5757,1429,3,Good,Normal
172212,WN,43286,6,5757,1643,3,Good,Normal
172213,WN,43286,7,5878,1987,3,Good,Normal
172214,WN,43286,8,6062,2554,3,Good,Normal
172215,WN,43286,9,6059,3098,3,Good,Normal
172216,WN,43286,10,6625,3910,3,Good,Normal
172217,WN,43286,11,7160,4736,3,Good,Normal
172218,WN,43286,12,7681,6027,3,Good,Normal
172219,WN,43286,13,8239,7101,3,Good,Normal
172220,WN,43286,14,9202,9049,3,Good,Normal
172221,WN,43286,15,9962,11367,3,Good,Normal
172222,WN,43286,16,11868,14286,3,Good,Normal
172223,WN,43286,17,13593,17950,3,Good,Normal
172224,WN,43286,18,17326,21804,3,Good,Normal
172225,WN,43286,19,20817,26450,3,Good,Normal
172226,WN,43286,20,25215,31756,3,Good,Normal
172227,WN,43286,21,30272,38285,3,Good,Normal
172228,WN,43286,22,35551,42427,3,Good,Normal
172229,WN,43286,23,40457,46722,3,Good,Normal
172230,WN,43287,0,4018,2023,4,Good,Bad
172231,WN,43287,1,8091,3447,4,Good,Bad
172232,WN,43287,2,10385,4278,4,Good,Bad
172233,WN,43287,3,11383,4621,4,Good,Bad
172234,WN,43287,4,11980,4621,4,Good,Bad
172235,WN,43287,5,12607,4718,4,Good,Bad
172236,WN,43287,6,12644,5172,4,Good,Bad
172237,WN,43287,7,12884,6066,4,Good,Bad
172238,WN,43287,8,13364,6833,4,Good,Bad
172239,WN,43287,9,13822,7950,4,Good,Bad
172240,WN,43287,10,14451,8723,4,Good,Bad
172241,WN,43287,11,14914,9565,4,Good,Bad
172242,WN,43287,12,15801,10776,4,Good,Bad
172243,WN,43287,13,16161,11993,4,Good,Bad
172244,WN,43287,14,17501,13293,4,Good,Bad
172245,WN,43287,15,18203,15258,4,Good,Bad
172246,WN,43287,16,19294,17175,4,Good,Bad
172247,WN,43287,17,21290,20414,4,Good,Bad
172248,WN,43287,18,23345,24965,4,Good,Bad
172249,WN,43287,19,27011,30395,4,Good,Bad
172250,WN,43287,20,31776,36807,4,Good,Bad
172251,WN,43287,21,37097,43507,4,Good,Bad
172252,WN,43287,22,41984,48310,4,Good,Bad
172253,WN,43287,23,48856,53340,4,Good,Bad
172254,WN,43288,0,5382,6362,5,Good,Normal
172255,WN,43288,1,9466,7895,5,Good,Normal
172256,WN,43288,2,11300,8803,5,Good,Normal
172257,WN,43288,3,13324,8803,5,Good,Normal
172258,WN,43288,4,13910,8811,5,Good,Normal
172259,WN,43288,5,14210,8869,5,Good,Normal
172260,WN,43288,6,14237,9191,5,Good,Normal
172261,WN,43288,7,14326,9666,5,Good,Normal
172262,WN,43288,8,14501,10165,5,Good,Normal
172263,WN,43288,9,14822,10920,5,Good,Normal
172264,WN,43288,10,14949,11811,5,Good,Normal
172265,WN,43288,11,15854,9900,5,Good,Normal
172266,WN,43288,12,16345,11251,5,Good,Normal
172267,WN,43288,13,16917,13209,5,Good,Normal
172268,WN,43288,14,18212,15521,5,Good,Normal
172269,WN,43288,15,19250,17995,5,Good,Normal
172270,WN,43288,16,20799,20536,5,Good,Normal
172271,WN,43288,17,23079,24248,5,Good,Normal
172272,WN,43288,18,25737,28055,5,Good,Normal
172273,WN,43288,19,28493,31956,5,Good,Normal
172274,WN,43288,20,31228,35117,5,Good,Normal
172275,WN,43288,21,34366,38351,5,Good,Normal
172276,WN,43288,22,37864,41580,5,Good,Normal
172277,WN,43288,23,39416,43560,5,Good,Normal
172278,WN,43289,0,3105,1315,6,Good,Normal
172279,WN,43289,1,5073,1621,6,Good,Normal
172280,WN,43289,2,6174,1748,6,Good,Normal
172281,WN,43289,3,6495,1748,6,Good,Normal
172282,WN,43289,4,6495,1748,6,Good,Normal
172283,WN,43289,5,6495,1761,6,Good,Normal
172284,WN,43289,6,6495,1998,6,Good,Normal
172285,WN,43289,7,6522,2320,6,Good,Normal
172286,WN,43289,8,6165,2627,6,Good,Normal
172287,WN,43289,9,6459,3100,6,Good,Normal
172288,WN,43289,10,6687,4023,6,Good,Normal
172289,WN,43289,11,7055,5205,6,Good,Normal
172290,WN,43289,12,7647,7064,6,Good,Normal
172291,WN,43289,13,9077,8439,6,Good,Normal
172292,WN,43289,14,9907,11604,6,Good,Normal
172293,WN,43289,15,11551,13973,6,Good,Normal
172294,WN,43289,16,13076,17747,6,Good,Normal
172295,WN,43289,17,16359,22440,6,Good,Normal
172296,WN,43289,18,20432,27340,6,Good,Normal
172297,WN,43289,19,24025,34518,6,Good,Normal
172298,WN,43289,20,28020,40204,6,Good,Normal
172299,WN,43289,21,33248,46613,6,Good,Normal
172300,WN,43289,22,38733,52787,6,Good,Normal
172301,WN,43289,23,43856,58357,6,Good,Normal
172302,WN,43290,0,4895,3002,0,Good,Bad
172303,WN,43290,1,9255,5135,0,Good,Bad
172304,WN,43290,2,12634,5951,0,Good,Bad
172305,WN,43290,3,14815,6159,0,Good,Bad
172306,WN,43290,4,15365,6166,0,Good,Bad
172307,WN,43290,5,15587,6218,0,Good,Bad
172308,WN,43290,6,15587,6401,0,Good,Bad
172309,WN,43290,7,15620,6877,0,Good,Bad
172310,WN,43290,8,15738,7264,0,Good,Bad
172311,WN,43290,9,16063,8199,0,Good,Bad
172312,WN,43290,10,16881,9059,0,Good,Bad
172313,WN,43290,11,17603,10818,0,Good,Bad
172314,WN,43290,12,18412,11817,0,Good,Bad
172315,WN,43290,13,19076,13309,0,Good,Bad
172316,WN,43290,14,19887,14850,0,Good,Bad
172317,WN,43290,15,20971,16975,0,Good,Bad
172318,WN,43290,16,23163,19683,0,Good,Bad
172319,WN,43290,17,25590,24057,0,Good,Bad
172320,WN,43290,18,28822,28763,0,Good,Bad
172321,WN,43290,19,33882,34018,0,Good,Bad
172322,WN,43290,20,36961,40498,0,Good,Bad
172323,WN,43290,21,42555,48089,0,Good,Bad
172324,WN,43290,22,47865,53194,0,Good,Bad
172325,WN,43290,23,54240,60242,0,Good,Bad
172326,WN,43291,0,7122,5919,1,Meltdown,Meltdown
172327,WN,43291,1,13893,10207,1,Meltdown,Meltdown
172328,WN,43291,2,19890,16962,1,Meltdown,Meltdown
172329,WN,43291,3,24875,18215,1,Meltdown,Meltdown
172330,WN,43291,4,29185,18454,1,Meltdown,Meltdown
172331,WN,43291,5,31691,18758,1,Meltdown,Meltdown
172332,WN,43291,6,32658,18932,1,Meltdown,Meltdown
172333,WN,43291,7,32687,19279,1,Meltdown,Meltdown
172334,WN,43291,8,32835,19652,1,Meltdown,Meltdown
172335,WN,43291,9,33100,21397,1,Meltdown,Meltdown
172336,WN,43291,10,33869,23058,1,Meltdown,Meltdown
172337,WN,43291,11,34668,24340,1,Meltdown,Meltdown
172338,WN,43291,12,35530,26092,1,Meltdown,Meltdown
172339,WN,43291,13,36590,27739,1,Meltdown,Meltdown
172340,WN,43291,14,37811,30535,1,Meltdown,Meltdown
172341,WN,43291,15,39148,33042,1,Meltdown,Meltdown
172342,WN,43291,16,41261,35963,1,Meltdown,Meltdown
172343,WN,43291,17,43410,40415,1,Meltdown,Meltdown
172344,WN,43291,18,46459,45563,1,Meltdown,Meltdown
172345,WN,43291,19,49851,50909,1,Meltdown,Meltdown
172346,WN,43291,20,54047,56282,1,Meltdown,Meltdown
172347,WN,43291,21,58310,61422,1,Meltdown,Meltdown
172348,WN,43291,22,63947,65711,1,Meltdown,Meltdown
172349,WN,43291,23,68722,70123,1,Meltdown,Meltdown
172350,WN,43292,0,4376,2427,2,Good,Normal
172351,WN,43292,1,7698,3629,2,Good,Normal
172352,WN,43292,2,9465,4018,2,Good,Normal
172353,WN,43292,3,10486,4018,2,Good,Normal
172354,WN,43292,4,11163,4024,2,Good,Normal
172355,WN,43292,5,11163,4064,2,Good,Normal
172356,WN,43292,6,11228,4492,2,Good,Normal
172357,WN,43292,7,11251,4843,2,Good,Normal
172358,WN,43292,8,11647,5597,2,Good,Normal
172359,WN,43292,9,11950,6392,2,Good,Normal
172360,WN,43292,10,12500,7537,2,Good,Normal
172361,WN,43292,11,13254,10540,2,Good,Normal
172362,WN,43292,12,14218,12740,2,Good,Normal
172363,WN,43292,13,15316,14377,2,Good,Normal
172364,WN,43292,14,16982,16660,2,Good,Normal
172365,WN,43292,15,18083,19482,2,Good,Normal
172366,WN,43292,16,20349,21751,2,Good,Normal
172367,WN,43292,17,21822,24870,2,Good,Normal
172368,WN,43292,18,23989,28941,2,Good,Normal
172369,WN,43292,19,26603,32436,2,Good,Normal
172370,WN,43292,20,29734,37022,2,Good,Normal
172371,WN,43292,21,32680,41055,2,Good,Normal
172372,WN,43292,22,37127,45007,2,Good,Normal
172373,WN,43292,23,41086,48372,2,Good,Normal
172374,WN,43293,0,3481,5387,3,Meltdown,Bad
172375,WN,43293,1,6484,6907,3,Meltdown,Bad
172376,WN,43293,2,8257,7797,3,Meltdown,Bad
172377,WN,43293,3,10417,7972,3,Meltdown,Bad
172378,WN,43293,4,11411,8040,3,Meltdown,Bad
172379,WN,43293,5,11751,8088,3,Meltdown,Bad
172380,WN,43293,6,12060,8272,3,Meltdown,Bad
172381,WN,43293,7,12134,8566,3,Meltdown,Bad
172382,WN,43293,8,12361,6257,3,Meltdown,Bad
172383,WN,43293,9,12750,7067,3,Meltdown,Bad
172384,WN,43293,10,13109,7796,3,Meltdown,Bad
172385,WN,43293,11,13608,9061,3,Meltdown,Bad
172386,WN,43293,12,14573,10920,3,Meltdown,Bad
172387,WN,43293,13,15598,12642,3,Meltdown,Bad
172388,WN,43293,14,16904,14922,3,Meltdown,Bad
172389,WN,43293,15,17824,17075,3,Meltdown,Bad
172390,WN,43293,16,19419,20356,3,Meltdown,Bad
172391,WN,43293,17,21621,24317,3,Meltdown,Bad
172392,WN,43293,18,25258,28453,3,Meltdown,Bad
172393,WN,43293,19,29286,34487,3,Meltdown,Bad
172394,WN,43293,20,34442,41953,3,Meltdown,Bad
172395,WN,43293,21,41562,50956,3,Meltdown,Bad
172396,WN,43293,22,49911,58887,3,Meltdown,Bad
172397,WN,43293,23,57813,67659,3,Meltdown,Bad
172398,WN,43294,0,12326,8805,4,Good,Bad
172399,WN,43294,1,16339,13154,4,Good,Bad
172400,WN,43294,2,22105,14871,4,Good,Bad
172401,WN,43294,3,25355,15205,4,Good,Bad
172402,WN,43294,4,27281,15208,4,Good,Bad
172403,WN,43294,5,27281,15230,4,Good,Bad
172404,WN,43294,6,27298,15410,4,Good,Bad
172405,WN,43294,7,27466,12929,4,Good,Bad
172406,WN,43294,8,27780,13536,4,Good,Bad
172407,WN,43294,9,28211,14092,4,Good,Bad
172408,WN,43294,10,28934,14996,4,Good,Bad
172409,WN,43294,11,29535,16056,4,Good,Bad
172410,WN,43294,12,30375,17454,4,Good,Bad
172411,WN,43294,13,31018,18728,4,Good,Bad
172412,WN,43294,14,32327,19858,4,Good,Bad
172413,WN,43294,15,33075,22227,4,Good,Bad
