,Marketing_Airline_Network,Date,Hour,ACT_ARR_DATE,ACT_ARR_HOUR,ArrDelayMinutes,DepDelayMinutes,CumulativeArrDelayMinutes,CumulativeDepDelayMinutes,ArrDelay3AM,DepDelay3AM,Weekday
168104,WN,2018-01-10,18,2018-01-10,22,3564.0,2445.0,37155.370501687736,37737.20126106125,26592.0,32796.0,2
168105,WN,2018-01-10,19,2018-01-10,23,3877.0,2541.0,41032.50892748285,40278.20126106125,30469.0,35337.0,2
168106,WN,2018-01-10,20,2018-01-11,0,2316.0,1084.0,7476.5089274828515,5093.201261061242,32785.0,36421.0,3
168107,WN,2018-01-10,21,2018-01-11,1,1365.0,959.0,8841.508927482853,6052.201261061242,34150.0,37380.0,3
168108,WN,2018-01-10,22,2018-01-11,2,1456.0,49.0,10297.508927482852,6101.201261061242,35606.0,37429.0,3
168109,WN,2018-01-10,23,2018-01-11,3,365.0,0.0,10662.508927482852,6101.201261061242,35971.0,37429.0,3
168110,WN,2018-01-11,0,2018-01-11,4,56.0,23.0,10718.508927482852,6124.201261061242,56.0,23.0,3
168111,WN,2018-01-11,1,2018-01-11,5,0.0,55.0,10718.508927482852,6179.201261061242,56.0,78.0,3
168112,WN,2018-01-11,2,2018-01-11,6,0.0,166.0,10718.508927482852,6345.201261061242,56.0,244.0,3
168113,WN,2018-01-11,3,2018-01-11,7,30.0,234.0,10748.508927482852,6579.201261061242,86.0,478.0,3
168114,WN,2018-01-11,4,2018-01-11,8,305.0,322.0,5892.83212123805,3014.821637568466,391.0,800.0,3
168115,WN,2018-01-11,5,2018-01-11,9,374.0,731.0,6267.0411451124755,3746.1532837110053,765.0,1531.0,3
168116,WN,2018-01-11,6,2018-01-11,10,538.0,962.0,6804.720197758466,4707.817526187101,1303.0,2493.0,3
168117,WN,2018-01-11,7,2018-01-11,11,821.0,993.0,7626.021009267136,5700.704464633845,2124.0,3486.0,3
168118,WN,2018-01-11,8,2018-01-11,12,1140.0,1192.0,8766.423232979283,6892.704464633845,3264.0,4678.0,3
168119,WN,2018-01-11,9,2018-01-11,13,803.0,1568.0,9569.707798627036,8460.504315547001,4067.0,6246.0,3
168120,WN,2018-01-11,10,2018-01-11,14,1261.0,1438.0,10830.851722050451,9898.484375789527,5328.0,7684.0,3
168121,WN,2018-01-11,11,2018-01-11,15,620.0,2288.0,11450.851722050451,12186.484375789529,5948.0,9972.0,3
168122,WN,2018-01-11,12,2018-01-11,16,1943.0,2521.0,13393.968072317908,14759.719099416116,7891.0,12493.0,3
168123,WN,2018-01-11,13,2018-01-11,17,1881.0,2536.0,15275.25534264521,17295.335728691214,9772.0,15029.0,3
168124,WN,2018-01-11,14,2018-01-11,18,2192.0,3820.0,17466.871971920307,21115.59899975693,11964.0,18849.0,3
168125,WN,2018-01-11,15,2018-01-11,19,2958.0,5591.0,20425.187789686737,26706.51790561709,14922.0,24440.0,3
168126,WN,2018-01-11,16,2018-01-11,20,3922.0,5805.0,24346.79087778047,32511.23571323008,18844.0,30245.0,3
168127,WN,2018-01-11,17,2018-01-11,21,5138.0,4914.0,29485.14032092632,37425.014842053446,23982.0,35159.0,3
168128,WN,2018-01-11,18,2018-01-11,22,5600.0,4064.0,35085.05397594685,41488.7642452178,29582.0,39223.0,3
168129,WN,2018-01-11,19,2018-01-11,23,5113.0,5223.0,40197.936220144766,46711.35176805024,34695.0,44446.0,3
168130,WN,2018-01-11,20,2018-01-12,0,5198.0,3231.0,5198.21704410188,6694.351768050235,39893.0,47677.0,4
168131,WN,2018-01-11,21,2018-01-12,1,3319.0,694.0,8517.583426667421,3925.312544802867,43212.0,48371.0,4
168132,WN,2018-01-11,22,2018-01-12,2,1974.0,949.0,10491.895971470289,4874.312544802868,45186.0,49320.0,4
168133,WN,2018-01-11,23,2018-01-12,3,503.0,0.0,10994.895971470289,4874.312544802868,45689.0,49320.0,4
168134,WN,2018-01-12,0,2018-01-12,4,718.0,9.0,11712.895971470289,4883.312544802868,718.0,9.0,4
168135,WN,2018-01-12,1,2018-01-12,5,0.0,14.0,11712.895971470289,4897.312544802868,718.0,23.0,4
168136,WN,2018-01-12,2,2018-01-12,6,10.0,269.0,11722.895971470289,5166.312544802868,728.0,292.0,4
168137,WN,2018-01-12,3,2018-01-12,7,67.0,784.0,11789.603287666585,6232.842019025374,795.0,1076.0,4
168138,WN,2018-01-12,4,2018-01-12,8,663.0,1279.0,12452.216205464376,7511.663480582375,1458.0,2355.0,4
168139,WN,2018-01-12,5,2018-01-12,9,798.0,966.0,13250.423034751573,8477.871175834489,2256.0,3321.0,4
168140,WN,2018-01-12,6,2018-01-12,10,1747.0,2929.0,14997.464453744482,11406.702653984155,4003.0,6250.0,4
168141,WN,2018-01-12,7,2018-01-12,11,1612.0,3088.0,16609.059581526493,14494.713987800604,5615.0,9338.0,4
168142,WN,2018-01-12,8,2018-01-12,12,2688.0,3910.0,19297.0619762262,18404.31655874179,8303.0,13248.0,4
168143,WN,2018-01-12,9,2018-01-12,13,2978.0,4155.0,22274.606421947847,22559.30067849498,11281.0,17403.0,4
168144,WN,2018-01-12,10,2018-01-12,14,3301.0,3248.0,25575.157655779527,25807.402228733765,14582.0,20651.0,4
168145,WN,2018-01-12,11,2018-01-12,15,3686.0,4662.0,29261.348198551656,30469.140236343745,18268.0,25313.0,4
168146,WN,2018-01-12,12,2018-01-12,16,3168.0,4198.0,32429.734481156276,34666.64622365215,21436.0,29511.0,4
168147,WN,2018-01-12,13,2018-01-12,17,4749.0,6570.0,37179.186231499145,41236.33444369911,26185.0,36081.0,4
168148,WN,2018-01-12,14,2018-01-12,18,4376.0,7475.0,41555.162627311984,48711.57230546241,30561.0,43556.0,4
168149,WN,2018-01-12,15,2018-01-12,19,6417.0,7339.0,47971.99694625953,56050.24435867427,36978.0,50895.0,4
168150,WN,2018-01-12,16,2018-01-12,20,4567.0,8179.0,52538.6624410374,64228.97501342376,41545.0,59074.0,4
168151,WN,2018-01-12,17,2018-01-12,21,6890.0,5661.0,59428.45845641452,69890.37060221449,48435.0,64735.0,4
168152,WN,2018-01-12,18,2018-01-12,22,5774.0,5493.0,65202.14120399464,75383.1761805249,54209.0,70228.0,4
168153,WN,2018-01-12,19,2018-01-12,23,7384.0,4650.0,72585.93224482932,80032.86831039331,61593.0,74878.0,4
168154,WN,2018-01-12,20,2018-01-13,0,5167.0,2856.0,5166.510502186169,2855.7826049269233,66760.0,77734.0,5
168155,WN,2018-01-12,21,2018-01-13,1,3753.0,1723.0,8919.989552355473,4579.2821180178225,70513.0,79457.0,5
168156,WN,2018-01-12,22,2018-01-13,2,1853.0,407.0,10772.80161024924,4986.2821180178225,72366.0,79864.0,5
168157,WN,2018-01-12,23,2018-01-13,3,1551.0,432.0,12323.80161024924,5418.2821180178225,73917.0,80296.0,5
168158,WN,2018-01-13,0,2018-01-13,4,867.0,0.0,13190.80161024924,5418.2821180178225,867.0,0.0,5
168159,WN,2018-01-13,1,2018-01-13,5,199.0,57.0,13389.80161024924,5475.2821180178225,1066.0,57.0,5
168160,WN,2018-01-13,2,2018-01-13,6,0.0,271.0,13389.80161024924,5746.282118017823,1066.0,328.0,5
168161,WN,2018-01-13,3,2018-01-13,7,265.0,1126.0,13655.00828138568,7870.904145504131,1331.0,1454.0,5
168162,WN,2018-01-13,4,2018-01-13,8,916.0,630.0,14570.939960996791,8500.6727026645,2247.0,2084.0,5
168163,WN,2018-01-13,5,2018-01-13,9,1596.0,1482.0,16167.282680992654,9982.805322822176,3843.0,3566.0,5
168164,WN,2018-01-13,6,2018-01-13,10,621.0,1767.0,16788.718011576908,11750.117125007546,4464.0,5333.0,5
168165,WN,2018-01-13,7,2018-01-13,11,1455.0,1221.0,18243.21908947463,12970.864662966604,5919.0,6554.0,5
168166,WN,2018-01-13,8,2018-01-13,12,1349.0,1567.0,19591.78890844285,14538.266886678755,7268.0,8121.0,5
168167,WN,2018-01-13,9,2018-01-13,13,1000.0,1550.0,20591.418351061373,16088.266886678755,8268.0,9671.0,5
168168,WN,2018-01-13,10,2018-01-13,14,949.0,1849.0,21540.418351061373,17937.266886678754,9217.0,11520.0,5
168169,WN,2018-01-13,11,2018-01-13,15,1242.0,1466.0,22782.418351061373,19403.266886678754,10459.0,12986.0,5
168170,WN,2018-01-13,12,2018-01-13,16,1945.0,1888.0,24727.418351061373,21291.266886678754,12404.0,14874.0,5
168171,WN,2018-01-13,13,2018-01-13,17,1242.0,1925.0,25969.418351061373,23216.266886678754,13646.0,16799.0,5
168172,WN,2018-01-13,14,2018-01-13,18,1739.0,1796.0,27708.418351061373,25012.266886678754,15385.0,18595.0,5
168173,WN,2018-01-13,15,2018-01-13,19,1953.0,1838.0,29661.418351061373,26850.266886678754,17338.0,20433.0,5
168174,WN,2018-01-13,16,2018-01-13,20,2265.0,1334.0,31926.418351061373,28184.266886678754,19603.0,21767.0,5
168175,WN,2018-01-13,17,2018-01-13,21,955.0,932.0,32881.25047229942,29116.266886678754,20558.0,22699.0,5
168176,WN,2018-01-13,18,2018-01-13,22,1234.0,504.0,34115.082593537474,29620.266886678754,21792.0,23203.0,5
168177,WN,2018-01-13,19,2018-01-13,23,1034.0,85.0,35149.082593537474,29705.266886678754,22826.0,23288.0,5
168178,WN,2018-01-13,20,2018-01-14,0,297.0,69.0,4984.082593537472,3188.266886678753,23123.0,23357.0,6
168179,WN,2018-01-13,21,2018-01-14,1,72.0,0.0,5056.082593537472,3188.266886678753,23195.0,23357.0,6
168180,WN,2018-01-13,22,2018-01-14,2,0.0,0.0,5056.082593537472,3188.266886678753,23195.0,23357.0,6
168181,WN,2018-01-14,2,2018-01-14,6,0.0,114.0,5056.082593537472,3302.266886678753,0.0,114.0,6
168182,WN,2018-01-14,3,2018-01-14,7,7.0,159.0,5063.082593537472,3461.266886678753,7.0,273.0,6
168183,WN,2018-01-14,4,2018-01-14,8,69.0,371.0,5132.082593537472,3832.266886678753,76.0,644.0,6
168184,WN,2018-01-14,5,2018-01-14,9,89.0,400.0,5221.082593537472,4232.2668866787535,165.0,1044.0,6
168185,WN,2018-01-14,6,2018-01-14,10,548.0,1116.0,1081.8321212380483,5348.266886678754,713.0,2160.0,6
168186,WN,2018-01-14,7,2018-01-14,11,654.0,1034.0,1735.8321212380483,6382.2668866787535,1367.0,3194.0,6
168187,WN,2018-01-14,8,2018-01-14,12,718.0,871.0,2454.0411451124764,7253.2668866787535,2085.0,4065.0,6
168188,WN,2018-01-14,9,2018-01-14,13,798.0,921.0,3252.041145112476,8174.2668866787535,2883.0,4986.0,6
168189,WN,2018-01-14,10,2018-01-14,14,803.0,998.0,4055.041145112477,9172.266886678754,3686.0,5984.0,6
168190,WN,2018-01-14,11,2018-01-14,15,554.0,1539.0,4609.041145112476,10711.266886678754,4240.0,7523.0,6
168191,WN,2018-01-14,12,2018-01-14,16,1078.0,1573.0,5687.0411451124755,12284.266886678755,5318.0,9096.0,6
168192,WN,2018-01-14,13,2018-01-14,17,829.0,1577.0,6516.0411451124755,13861.266886678755,6147.0,10673.0,6
168193,WN,2018-01-14,14,2018-01-14,18,1316.0,1967.0,7832.0411451124755,15828.266886678755,7463.0,12640.0,6
168194,WN,2018-01-14,15,2018-01-14,19,1190.0,1523.0,9022.041145112476,17351.266886678754,8653.0,14163.0,6
168195,WN,2018-01-14,16,2018-01-14,20,1180.0,1314.0,10202.041145112476,18665.266886678754,9833.0,15477.0,6
168196,WN,2018-01-14,17,2018-01-14,21,1242.0,1802.0,11444.041145112476,20467.266886678754,11075.0,17279.0,6
168197,WN,2018-01-14,18,2018-01-14,22,1367.0,678.0,12811.041145112476,21145.266886678754,12442.0,17957.0,6
168198,WN,2018-01-14,19,2018-01-14,23,1156.0,962.0,13967.356962878906,22107.266886678754,13598.0,18919.0,6
168199,WN,2018-01-14,20,2018-01-15,0,1316.0,363.0,1316.3158177664293,3482.266886678753,14914.0,19282.0,0
168200,WN,2018-01-14,21,2018-01-15,1,896.0,677.0,2212.315817766429,4159.2668866787535,15810.0,19959.0,0
168201,WN,2018-01-14,22,2018-01-15,2,697.0,0.0,2909.3158177664286,4159.2668866787535,16507.0,19959.0,0
168202,WN,2018-01-14,23,2018-01-15,3,0.0,0.0,2909.3158177664286,4159.2668866787535,16507.0,19959.0,0
168203,WN,2018-01-15,2,2018-01-15,6,0.0,413.0,2909.3158177664286,4619.266886678754,0.0,413.0,0
168204,WN,2018-01-15,3,2018-01-15,7,67.0,496.0,2976.3158177664286,5115.266886678754,67.0,909.0,0
168205,WN,2018-01-15,4,2018-01-15,8,1007.0,444.0,3983.551974251024,3196.814901166296,1074.0,1353.0,0
168206,WN,2018-01-15,5,2018-01-15,9,908.0,1744.0,4891.88353336008,4940.496101297756,1982.0,3097.0,0
168207,WN,2018-01-15,6,2018-01-15,10,884.0,1390.0,5775.469458285365,6330.88123615998,2866.0,4487.0,0
168208,WN,2018-01-15,7,2018-01-15,11,1493.0,1316.0,7268.329420250877,7647.247309387827,4359.0,5803.0,0
168209,WN,2018-01-15,8,2018-01-15,12,1525.0,2037.0,8793.124655767224,9683.817711174852,5884.0,7840.0,0
168210,WN,2018-01-15,9,2018-01-15,13,1293.0,1766.0,10086.21053486162,11449.817711174852,7177.0,9606.0,0
168211,WN,2018-01-15,10,2018-01-15,14,1880.0,2316.0,11966.133528941282,13765.708275046385,9057.0,11922.0,0
168212,WN,2018-01-15,11,2018-01-15,15,1889.0,2785.0,13855.024092812813,16550.708275046385,10946.0,14707.0,0
168213,WN,2018-01-15,12,2018-01-15,16,1881.0,2552.0,15736.024092812813,19102.708275046385,12827.0,17259.0,0
168214,WN,2018-01-15,13,2018-01-15,17,2178.0,4017.0,17914.02409281281,23119.70827504638,15005.0,21276.0,0
168215,WN,2018-01-15,14,2018-01-15,18,2319.0,4574.0,20233.02409281281,27693.70827504638,17324.0,25850.0,0
168216,WN,2018-01-15,15,2018-01-15,19,3697.0,3984.0,23930.024092812808,31677.70827504638,21021.0,29834.0,0
168217,WN,2018-01-15,16,2018-01-15,20,3737.0,5017.0,27667.43872520541,37130.39246696482,24758.0,34851.0,0
168218,WN,2018-01-15,17,2018-01-15,21,3954.0,4825.0,31620.97530618689,41955.260658073996,28712.0,39676.0,0
168219,WN,2018-01-15,18,2018-01-15,22,3952.0,3962.0,35572.99700375916,45916.762394067766,32664.0,43638.0,0
168220,WN,2018-01-15,19,2018-01-15,23,5278.0,2118.0,40850.96039427703,48035.172895428615,37942.0,45756.0,0
168221,WN,2018-01-15,20,2018-01-16,0,3287.0,1589.0,3286.528318918015,6141.1728954286145,41229.0,47345.0,1
168222,WN,2018-01-15,21,2018-01-16,1,2212.0,857.0,5498.528318918015,6998.1728954286145,43441.0,48202.0,1
168223,WN,2018-01-15,22,2018-01-16,2,1085.0,129.0,6583.528318918015,7127.1728954286145,44526.0,48331.0,1
168224,WN,2018-01-15,23,2018-01-16,3,498.0,137.0,7081.528318918015,7264.1728954286145,45024.0,48468.0,1
168225,WN,2018-01-16,2,2018-01-16,6,35.0,341.0,7116.528318918015,7656.1728954286145,35.0,341.0,1
168226,WN,2018-01-16,3,2018-01-16,7,59.0,415.0,7175.528318918015,8071.1728954286145,94.0,756.0,1
168227,WN,2018-01-16,4,2018-01-16,8,1013.0,1168.0,8188.647059126076,6045.764974730537,1107.0,1924.0,1
168228,WN,2018-01-16,5,2018-01-16,9,1477.0,2114.0,9665.74248888402,8159.3014428431225,2584.0,4038.0,1
168229,WN,2018-01-16,6,2018-01-16,10,2058.0,2906.0,11723.416993173923,11065.26426953519,4642.0,6944.0,1
168230,WN,2018-01-16,7,2018-01-16,11,2223.0,3376.0,13946.353495693491,14441.039026764784,6865.0,10320.0,1
168231,WN,2018-01-16,8,2018-01-16,12,3283.0,3106.0,17229.655252720222,17546.946538710545,10148.0,13426.0,1
168232,WN,2018-01-16,9,2018-01-16,13,2948.0,4527.0,20177.887254169844,22074.344663351454,13096.0,17953.0,1
168233,WN,2018-01-16,10,2018-01-16,14,2931.0,4745.0,23108.6869555663,26819.48746270445,16027.0,22698.0,1
168234,WN,2018-01-16,11,2018-01-16,15,4458.0,5164.0,27567.01841500365,31983.752148664917,20485.0,27862.0,1
168235,WN,2018-01-16,12,2018-01-16,16,4680.0,5414.0,32247.193144121287,37397.95139554,25165.0,33276.0,1
168236,WN,2018-01-16,13,2018-01-16,17,4807.0,5481.0,37054.420681955016,42878.83956447667,29972.0,38757.0,1
168237,WN,2018-01-16,14,2018-01-16,18,3913.0,5107.0,40967.16069540767,47985.58510791381,33885.0,43864.0,1
168238,WN,2018-01-16,15,2018-01-16,19,5581.0,5219.0,46548.61732720626,53204.12821646835,39466.0,49083.0,1
168239,WN,2018-01-16,16,2018-01-16,20,5126.0,4931.0,51674.51459824501,58135.1497797483,44592.0,54014.0,1
168240,WN,2018-01-16,17,2018-01-16,21,4144.0,5427.0,55818.140845208385,63561.92919183848,48736.0,59441.0,1
168241,WN,2018-01-16,18,2018-01-16,22,4366.0,3177.0,60183.72394744398,66739.04284058123,53102.0,62618.0,1
168242,WN,2018-01-16,19,2018-01-16,23,4549.0,2772.0,64733.13007264079,69510.66603157324,57651.0,65390.0,1
168243,WN,2018-01-16,20,2018-01-17,0,3967.0,816.0,3967.1549485852656,18475.666031573248,61618.0,66206.0,2
168244,WN,2018-01-16,21,2018-01-17,1,2125.0,727.0,6092.62403813195,19202.666031573248,63743.0,66933.0,2
168245,WN,2018-01-16,22,2018-01-17,2,1183.0,89.0,7275.80033354807,19291.666031573248,64926.0,67022.0,2
168246,WN,2018-01-16,23,2018-01-17,3,240.0,0.0,7515.80033354807,19291.666031573248,65166.0,67022.0,2
168247,WN,2018-01-17,1,2018-01-17,5,0.0,34.0,7515.80033354807,19333.666031573248,0.0,34.0,2
168248,WN,2018-01-17,2,2018-01-17,6,145.0,1814.0,7660.604780972363,4122.749318814632,145.0,1848.0,2
168249,WN,2018-01-17,3,2018-01-17,7,643.0,2386.0,8303.685123691908,6508.689894914442,788.0,4234.0,2
168250,WN,2018-01-17,4,2018-01-17,8,2094.0,2359.0,10397.894547250444,8867.223132196537,2882.0,6593.0,2
168251,WN,2018-01-17,5,2018-01-17,9,2695.0,2710.0,13093.046844084405,11577.650942131217,5577.0,9303.0,2
168252,WN,2018-01-17,6,2018-01-17,10,3103.0,3899.0,16195.933067472804,15476.551451210173,8680.0,13202.0,2
168253,WN,2018-01-17,7,2018-01-17,11,3677.0,3115.0,19872.830592706723,18591.247820747143,12357.0,16317.0,2
168254,WN,2018-01-17,8,2018-01-17,12,3744.0,4336.0,23616.46089288049,22926.933615799207,16101.0,20653.0,2
168255,WN,2018-01-17,9,2018-01-17,13,3019.0,3856.0,26635.919642910165,26782.94323367851,19120.0,24509.0,2
168256,WN,2018-01-17,10,2018-01-17,14,3989.0,3403.0,30625.045412237218,30185.745172591236,23109.0,27912.0,2
168257,WN,2018-01-17,11,2018-01-17,15,3487.0,4076.0,34111.73349842853,34261.76912195122,26596.0,31988.0,2
168258,WN,2018-01-17,12,2018-01-17,16,3544.0,5011.0,37655.642977982985,39272.52603357796,30140.0,36999.0,2
168259,WN,2018-01-17,13,2018-01-17,17,4042.0,4810.0,41697.82864820907,44082.36901855912,34182.0,41809.0,2
168260,WN,2018-01-17,14,2018-01-17,18,4006.0,4173.0,45703.954735119274,48255.46396618842,38188.0,45982.0,2
168261,WN,2018-01-17,15,2018-01-17,19,3607.0,4358.0,49310.7071842564,52613.93380160814,41795.0,50340.0,2
168262,WN,2018-01-17,16,2018-01-17,20,3712.0,4034.0,53022.82223376762,56647.51390000139,45507.0,54374.0,2
168263,WN,2018-01-17,17,2018-01-17,21,3666.0,4046.0,56688.66872785652,60693.253125078474,49173.0,58420.0,2
168264,WN,2018-01-17,18,2018-01-17,22,2319.0,2382.0,59008.03288170669,63075.34220222109,51492.0,60802.0,2
168265,WN,2018-01-17,19,2018-01-17,23,4178.0,2113.0,63185.694950447694,65188.65939282966,55670.0,62915.0,2
168266,WN,2018-01-17,20,2018-01-18,0,2881.0,1208.0,2881.1005334539327,19069.659392829657,58551.0,64123.0,3
168267,WN,2018-01-17,21,2018-01-18,1,1284.0,735.0,4165.100533453932,19804.659392829657,59835.0,64858.0,3
168268,WN,2018-01-17,22,2018-01-18,2,1058.0,245.0,5223.100533453932,20049.659392829657,60893.0,65103.0,3
168269,WN,2018-01-17,23,2018-01-18,3,381.0,0.0,5604.100533453932,20049.659392829657,61274.0,65103.0,3
168270,WN,2018-01-18,0,2018-01-18,4,146.0,7.0,5750.100533453932,20056.659392829657,146.0,7.0,3
168271,WN,2018-01-18,1,2018-01-18,5,0.0,23.0,5750.100533453932,20079.659392829657,146.0,30.0,3
168272,WN,2018-01-18,2,2018-01-18,6,75.0,1915.0,5825.502757166079,4561.464486378581,221.0,1945.0,3
168273,WN,2018-01-18,3,2018-01-18,7,913.0,1626.0,6738.04954604295,6187.87102351352,1134.0,3571.0,3
168274,WN,2018-01-18,4,2018-01-18,8,1269.0,1680.0,8007.159539419719,7868.029620989287,2403.0,5251.0,3
168275,WN,2018-01-18,5,2018-01-18,9,1586.0,1721.0,9593.531544205927,9589.48356078253,3989.0,6972.0,3
168276,WN,2018-01-18,6,2018-01-18,10,1814.0,2362.0,11407.980500509819,11951.116727352664,5803.0,9334.0,3
168277,WN,2018-01-18,7,2018-01-18,11,1439.0,2311.0,12846.633578564622,14262.183620863483,7242.0,11645.0,3
168278,WN,2018-01-18,8,2018-01-18,12,2648.0,2013.0,15495.099731433991,16275.177203011743,9890.0,13658.0,3
168279,WN,2018-01-18,9,2018-01-18,13,1058.0,2146.0,16553.080199548807,18421.483804446518,10948.0,15804.0,3
168280,WN,2018-01-18,10,2018-01-18,14,2484.0,2304.0,19037.26644121962,20725.03483189331,13432.0,18108.0,3
168281,WN,2018-01-18,11,2018-01-18,15,1410.0,2251.0,20447.21606571431,22976.311779982734,14842.0,20359.0,3
168282,WN,2018-01-18,12,2018-01-18,16,2387.0,1917.0,22834.35749312253,24892.883977492173,17229.0,22276.0,3
168283,WN,2018-01-18,13,2018-01-18,17,1831.0,2188.0,24665.473563042004,27080.883977492173,19060.0,24464.0,3
168284,WN,2018-01-18,14,2018-01-18,18,1984.0,3129.0,26649.412313436675,30209.883977492173,21044.0,27593.0,3
168285,WN,2018-01-18,15,2018-01-18,19,2140.0,3255.0,28788.984510946113,33465.383490583066,23184.0,30848.0,3
168286,WN,2018-01-18,16,2018-01-18,20,1200.0,2707.0,29988.984510946113,36172.383490583066,24384.0,33555.0,3
168287,WN,2018-01-18,17,2018-01-18,21,1688.0,2037.0,31676.984510946113,38209.383490583066,26072.0,35592.0,3
168288,WN,2018-01-18,18,2018-01-18,22,2224.0,1966.0,33900.98451094612,40175.383490583066,28296.0,37558.0,3
168289,WN,2018-01-18,19,2018-01-18,23,2494.0,1972.0,36395.48402403701,42147.52191637818,30790.0,39530.0,3
168290,WN,2018-01-18,20,2018-01-19,0,1846.0,1511.0,1846.1384257951086,1510.8321212380483,32636.0,41041.0,4
168291,WN,2018-01-18,21,2018-01-19,1,1850.0,769.0,3696.1384257951095,2279.8321212380483,34486.0,41810.0,4
168292,WN,2018-01-18,22,2018-01-19,2,832.0,135.0,4528.1384257951095,2414.8321212380483,35318.0,41945.0,4
168293,WN,2018-01-18,23,2018-01-19,3,507.0,0.0,5035.1384257951095,2414.8321212380483,35825.0,41945.0,4
168294,WN,2018-01-19,1,2018-01-19,5,0.0,19.0,5035.1384257951095,2438.8321212380483,0.0,19.0,4
168295,WN,2018-01-19,2,2018-01-19,6,12.0,150.0,5047.1384257951095,2588.8321212380483,12.0,169.0,4
168296,WN,2018-01-19,3,2018-01-19,7,20.0,344.0,5067.1384257951095,2932.832121238049,32.0,513.0,4
168297,WN,2018-01-19,4,2018-01-19,8,209.0,173.0,5276.019066191544,3105.832121238049,241.0,686.0,4
168298,WN,2018-01-19,5,2018-01-19,9,351.0,770.0,5626.6833086676415,3995.5510140780243,592.0,1456.0,4
168299,WN,2018-01-19,6,2018-01-19,10,331.0,1124.0,5957.3536823492295,5119.551014078023,923.0,2580.0,4
168300,WN,2018-01-19,7,2018-01-19,11,768.0,557.0,6725.3536823492295,5676.5510140780225,1691.0,3137.0,4
168301,WN,2018-01-19,8,2018-01-19,12,1145.0,1191.0,7870.454344771055,6867.5510140780225,2836.0,4328.0,4
168302,WN,2018-01-19,9,2018-01-19,13,989.0,1340.0,8859.08631692226,8322.936242147602,3825.0,5668.0,4
168303,WN,2018-01-19,10,2018-01-19,14,585.0,1199.0,9444.08631692226,9521.936242147602,4410.0,6867.0,4
168304,WN,2018-01-19,11,2018-01-19,15,648.0,1233.0,10092.08631692226,10754.936242147602,5058.0,8100.0,4
168305,WN,2018-01-19,12,2018-01-19,16,1227.0,1604.0,11319.571031656855,12421.905671616796,6285.0,9704.0,4
